c,q,alpha_h,s,v,lam_max,N_half
0.80,0.352,0.1536038748,0.306001123,0.08846620394,0.7139217302,2.0569
0.80,0.353,0.154046509,0.3068759382,0.08871855805,0.7138687816,2.0565
0.80,0.354,0.1544891973,0.3077508004,0.08897092194,0.7138156447,2.0560
0.80,0.355,0.15493194,0.3086257097,0.08922329565,0.7137623102,2.0556
0.80,0.356,0.1553747372,0.3095006662,0.08947567923,0.7137087912,2.0551
0.80,0.357,0.1558175891,0.3103756701,0.08972807273,0.7136550795,2.0546
0.80,0.358,0.1562604959,0.3112507215,0.08998047618,0.7136011739,2.0542
0.80,0.359,0.1567034576,0.3121258206,0.09023288964,0.7135470789,2.0537
0.80,0.360,0.1571464746,0.3130009674,0.09048531313,0.7134927935,2.0533
0.80,0.361,0.157589547,0.3138761621,0.09073774671,0.7134383118,2.0528
0.80,0.362,0.1580326748,0.3147514049,0.09099019041,0.7133836379,2.0523
0.80,0.363,0.1584758584,0.3156266959,0.0912426443,0.7133287724,2.0519
0.80,0.364,0.1589190978,0.3165020353,0.09149510839,0.7132737116,2.0514
0.80,0.365,0.1593623933,0.317377423,0.09174758275,0.7132184575,2.0509
0.80,0.366,0.1598057449,0.3182528594,0.09200006741,0.7131630085,2.0505
0.80,0.367,0.160249153,0.3191283445,0.09225256242,0.7131073641,2.0500
0.80,0.368,0.1606926175,0.3200038785,0.09250506782,0.7130515293,2.0495
0.80,0.369,0.1611361388,0.3208794615,0.09275758366,0.7129954962,2.0490
0.80,0.370,0.1615797169,0.3217550937,0.09301010999,0.7129392643,2.0486
0.80,0.371,0.1620233521,0.3226307751,0.09326264684,0.7128828382,2.0481
0.80,0.372,0.1624670445,0.3235065059,0.09351519426,0.7128262195,2.0476
0.80,0.373,0.1629107943,0.3243822863,0.09376775231,0.7127694011,2.0471
0.80,0.374,0.1633546016,0.3252581164,0.09402032101,0.7127123871,2.0466
0.80,0.375,0.1637984667,0.3261339964,0.09427290042,0.7126551758,2.0461
0.80,0.376,0.1642423896,0.3270099262,0.09452549059,0.7125977634,2.0457
0.80,0.377,0.1646863706,0.3278859062,0.09477809156,0.7125401561,2.0452
0.80,0.378,0.1651304098,0.3287619365,0.09503070337,0.7124823484,2.0447
0.80,0.379,0.1655745074,0.329638017,0.09528332607,0.7124243434,2.0442
0.80,0.380,0.1660186636,0.3305141482,0.09553595971,0.7123661387,2.0437
0.80,0.381,0.1664628785,0.3313903299,0.09578860433,0.7123077326,2.0432
0.80,0.382,0.1669071524,0.3322665625,0.09604125999,0.7122491314,2.0427
0.80,0.383,0.1673514853,0.3331428459,0.09629392672,0.7121903277,2.0422
0.80,0.384,0.1677958774,0.3340191805,0.09654660457,0.7121313226,2.0417
0.80,0.385,0.168240329,0.3348955662,0.09679929359,0.7120721145,2.0412
0.80,0.386,0.1686848402,0.3357720032,0.09705199383,0.7120127119,2.0407
0.80,0.387,0.1691294111,0.3366484918,0.09730470534,0.7119531008,2.0402
0.80,0.388,0.1695740419,0.3375250319,0.09755742816,0.7118932905,2.0397
0.80,0.389,0.1700187329,0.3384016238,0.09781016234,0.7118332785,2.0392
0.80,0.390,0.1704634841,0.3392782675,0.09806290792,0.7117730609,2.0387
0.80,0.391,0.1709082958,0.3401549633,0.09831566496,0.7117126444,2.0382
0.80,0.392,0.1713531681,0.3410317112,0.0985684335,0.7116520232,2.0377
0.80,0.393,0.1717981012,0.3419085114,0.0988212136,0.7115911928,2.0372
0.80,0.394,0.1722430952,0.3427853641,0.09907400529,0.7115301649,2.0366
0.80,0.395,0.1726881504,0.3436622693,0.09932680863,0.7114689288,2.0361
0.80,0.396,0.1731332668,0.3445392272,0.09957962366,0.7114074911,2.0356
0.80,0.397,0.1735784448,0.345416238,0.09983245045,0.7113458462,2.0351
0.80,0.398,0.1740236844,0.3462933017,0.100085289,0.7112839935,2.0346
0.80,0.399,0.1744689858,0.3471704186,0.1003381394,0.7112219408,2.0341
0.80,0.400,0.1749143492,0.3480475887,0.1005910018,0.7111596778,2.0335
0.80,0.401,0.1753597748,0.3489248122,0.100843876,0.7110972082,2.0330
0.80,0.402,0.1758052627,0.3498020892,0.1010967622,0.7110345305,2.0325
0.80,0.403,0.1762508131,0.3506794199,0.1013496605,0.7109716465,2.0320
0.80,0.404,0.1766964263,0.3515568044,0.1016025709,0.7109085541,2.0314
0.80,0.405,0.1771421022,0.3524342429,0.1018554934,0.7108452528,2.0309
0.80,0.406,0.1775878412,0.3533117354,0.1021084281,0.7107817434,2.0304
0.80,0.407,0.1780336434,0.3541892821,0.1023613751,0.7107180255,2.0298
0.80,0.408,0.178479509,0.3550668832,0.1026143343,0.7106540999,2.0293
0.80,0.409,0.1789254382,0.3559445388,0.1028673059,0.7105899617,2.0288
0.80,0.410,0.1793714311,0.356822249,0.1031202899,0.7105256145,2.0282
0.80,0.411,0.1798174878,0.357700014,0.1033732863,0.7104610593,2.0277
0.80,0.412,0.1802636087,0.3585778339,0.1036262952,0.7103962898,2.0271
0.80,0.413,0.1807097938,0.3594557088,0.1038793166,0.7103313081,2.0266
0.80,0.414,0.1811560433,0.3603336389,0.1041323507,0.7102661154,2.0261
0.80,0.415,0.1816023574,0.3612116243,0.1043853974,0.7102007118,2.0255
0.80,0.416,0.1820487363,0.3620896652,0.1046384568,0.7101350966,2.0250
0.80,0.417,0.1824951802,0.3629677617,0.104891529,0.7100692686,2.0244
0.80,0.418,0.1829416891,0.3638459139,0.105144614,0.7100032246,2.0239
0.80,0.419,0.1833882634,0.364724122,0.1053977118,0.7099369687,2.0233
0.80,0.420,0.1838349032,0.365602386,0.1056508225,0.7098704983,2.0228
0.80,0.421,0.1842816086,0.3664807063,0.1059039462,0.7098038157,2.0222
0.80,0.422,0.1847283798,0.3673590828,0.1061570829,0.7097369182,2.0217
0.80,0.423,0.185175217,0.3682375157,0.1064102327,0.7096698036,2.0211
0.80,0.424,0.1856221204,0.3691160052,0.1066633956,0.7096024785,2.0205
0.80,0.425,0.1860690902,0.3699945514,0.1069165717,0.7095349343,2.0200
0.80,0.426,0.1865161265,0.3708731544,0.107169761,0.7094671685,2.0194
0.80,0.427,0.1869632295,0.3717518144,0.1074229636,0.7093991935,2.0189
0.80,0.428,0.1874103994,0.3726305316,0.1076761796,0.7093309970,2.0183
0.80,0.429,0.1878576363,0.3735093059,0.1079294089,0.7092625811,2.0177
0.80,0.430,0.1883049405,0.3743881377,0.1081826516,0.7091939577,2.0172
0.80,0.431,0.1887523121,0.375267027,0.1084359079,0.7091251069,2.0166
0.80,0.432,0.1891997513,0.376145974,0.1086891777,0.7090560392,2.0160
0.80,0.433,0.1896472583,0.3770249787,0.1089424612,0.7089867538,2.0154
0.80,0.434,0.1900948332,0.3779040414,0.1091957583,0.7089172456,2.0149
0.80,0.435,0.1905424762,0.3787831622,0.1094490691,0.7088475202,2.0143
0.80,0.436,0.1909901876,0.3796623412,0.1097023937,0.7087775767,2.0137
0.80,0.437,0.1914379674,0.3805415786,0.1099557321,0.7087074106,2.0131
0.80,0.438,0.1918858159,0.3814208745,0.1102090844,0.7086370247,2.0126
0.80,0.439,0.1923337332,0.382300229,0.1104624506,0.7085664118,2.0120
0.80,0.440,0.1927817195,0.3831796423,0.1107158309,0.7084955850,2.0114
0.80,0.441,0.1932297751,0.3840591145,0.1109692252,0.7084245318,2.0108
0.80,0.442,0.1936779,0.3849386457,0.1112226336,0.7083532578,2.0102
0.80,0.443,0.1941260945,0.3858182362,0.1114760562,0.7082817588,2.0096
0.80,0.444,0.1945743587,0.386697886,0.111729493,0.7082100356,2.0090
0.80,0.445,0.1950226928,0.3875775952,0.111982944,0.7081380923,2.0084
0.80,0.446,0.195471097,0.3884573641,0.1122364094,0.7080659223,2.0079
0.80,0.447,0.1959195715,0.3893371927,0.1124898893,0.7079935269,2.0073
0.80,0.448,0.1963681164,0.3902170812,0.1127433835,0.7079209111,2.0067
0.80,0.449,0.1968167319,0.3910970297,0.1129968923,0.7078480629,2.0061
0.80,0.450,0.1972654183,0.3919770384,0.1132504156,0.7077749943,2.0055
0.80,0.451,0.1977141757,0.3928571074,0.1135039536,0.7077016959,2.0049
0.80,0.452,0.1981630042,0.3937372368,0.1137575062,0.7076281709,2.0043
0.80,0.453,0.1986119041,0.3946174268,0.1140110736,0.7075544227,2.0037
0.80,0.454,0.1990608755,0.3954976776,0.1142646558,0.7074804456,2.0031
0.80,0.455,0.1995099186,0.3963779892,0.1145182529,0.7074062382,2.0024
0.80,0.456,0.1999590337,0.3972583618,0.1147718649,0.7073318041,2.0018
0.80,0.457,0.2004082208,0.3981387955,0.1150254918,0.7072571391,2.0012
0.80,0.458,0.2008574801,0.3990192905,0.1152791338,0.7071822475,2.0006
0.80,0.459,0.2013068119,0.399899847,0.1155327909,0.7071071269,2.0000
0.80,0.460,0.2017562164,0.400780465,0.1157864631,0.7070317733,1.9994
0.80,0.461,0.2022056936,0.4016611447,0.1160401506,0.7069561919,1.9988
0.80,0.462,0.2026552438,0.4025418862,0.1162938533,0.7068803830,1.9982
0.80,0.463,0.2031048672,0.4034226897,0.1165475714,0.7068043347,1.9975
0.80,0.464,0.2035545639,0.4043035554,0.1168013049,0.7067280603,1.9969
0.80,0.465,0.2040043342,0.4051844833,0.1170550538,0.7066515504,1.9963
0.80,0.466,0.2044541782,0.4060654735,0.1173088183,0.7065748117,1.9957
0.80,0.467,0.2049040961,0.4069465264,0.1175625983,0.7064978372,1.9950
0.80,0.468,0.2053540881,0.4078276419,0.117816394,0.7064206324,1.9944
0.80,0.469,0.2058041543,0.4087088202,0.1180702054,0.7063431921,1.9938
0.80,0.470,0.206254295,0.4095900615,0.1183240326,0.7062655159,1.9932
0.80,0.471,0.2067045103,0.4104713658,0.1185778756,0.7061876087,1.9925
0.80,0.472,0.2071548004,0.4113527334,0.1188317344,0.7061094651,1.9919
0.80,0.473,0.2076051656,0.4122341644,0.1190856093,0.7060310837,1.9913
0.80,0.474,0.2080556059,0.4131156589,0.1193395001,0.7059524732,1.9906
0.80,0.475,0.2085061216,0.413997217,0.119593407,0.7058736181,1.9900
0.80,0.476,0.2089567128,0.414878839,0.1198473301,0.7057945289,1.9893
0.80,0.477,0.2094073798,0.4157605249,0.1201012694,0.7057152062,1.9887
0.80,0.478,0.2098581227,0.4166422748,0.1203552249,0.7056356410,1.9881
0.80,0.479,0.2103089418,0.417524089,0.1206091968,0.7055558408,1.9874
0.80,0.480,0.2107598371,0.4184059675,0.120863185,0.7054758005,1.9868
0.80,0.481,0.2112108089,0.4192879106,0.1211171898,0.7053955213,1.9861
0.80,0.482,0.2116618574,0.4201699182,0.121371211,0.7053150042,1.9855
0.80,0.483,0.2121129827,0.4210519907,0.1216252489,0.7052342461,1.9848
0.80,0.484,0.212564185,0.421934128,0.1218793034,0.7051532520,1.9842
0.80,0.485,0.2130154646,0.4228163304,0.1221333746,0.7050720153,1.9835
0.80,0.486,0.2134668216,0.4236985981,0.1223874626,0.7049905346,1.9829
0.80,0.487,0.2139182562,0.424580931,0.1226415674,0.7049088115,1.9822
0.80,0.488,0.2143697686,0.4254633295,0.1228956892,0.7048268506,1.9815
0.80,0.489,0.2148213589,0.4263457935,0.1231498279,0.7047446452,1.9809
0.80,0.490,0.2152730274,0.4272283233,0.1234039837,0.7046621977,1.9802
0.80,0.491,0.2157247742,0.4281109191,0.1236581566,0.7045795045,1.9795
0.80,0.492,0.2161765996,0.4289935808,0.1239123467,0.7044965729,1.9789
0.80,0.493,0.2166285037,0.4298763088,0.124166554,0.7044133957,1.9782
0.80,0.494,0.2170804867,0.4307591031,0.1244207787,0.7043299736,1.9775
0.80,0.495,0.2175325488,0.4316419638,0.1246750207,0.7042463029,1.9769
0.80,0.496,0.2179846902,0.4325248912,0.1249292801,0.7041623930,1.9762
0.80,0.497,0.2184369111,0.4334078853,0.1251835571,0.7040782297,1.9755
0.80,0.498,0.2188892116,0.4342909463,0.1254378517,0.7039938279,1.9749
0.80,0.499,0.219341592,0.4351740743,0.1256921639,0.7039091737,1.9742
0.80,0.500,0.2197940524,0.4360572695,0.1259464938,0.7038242778,1.9735
0.80,0.501,0.2202465931,0.436940532,0.1262008416,0.7037391311,1.9728
0.80,0.502,0.2206992141,0.4378238619,0.1264552071,0.7036537334,1.9721
0.80,0.503,0.2211519158,0.4387072595,0.1267095906,0.7035680920,1.9715
0.80,0.504,0.2216046983,0.4395907248,0.1269639921,0.7034822001,1.9708
0.80,0.505,0.2220575617,0.4404742579,0.1272184117,0.7033960572,1.9701
0.80,0.506,0.2225105064,0.4413578591,0.1274728494,0.7033096645,1.9694
0.80,0.507,0.2229635324,0.4422415285,0.1277273053,0.7032230267,1.9687
0.80,0.508,0.2234166399,0.4431252661,0.1279817794,0.7031361298,1.9680
0.80,0.509,0.2238698292,0.4440090722,0.1282362719,0.7030489886,1.9673
0.80,0.510,0.2243231005,0.4448929469,0.1284907828,0.7029615917,1.9666
0.80,0.511,0.2247764539,0.4457768903,0.1287453122,0.7028739451,1.9659
0.80,0.512,0.2252298896,0.4466609025,0.1289998602,0.7027860461,1.9652
0.80,0.513,0.2256834078,0.4475449838,0.1292544268,0.7026978947,1.9645
0.80,0.514,0.2261370088,0.4484291342,0.1295090121,0.7026094874,1.9638
0.80,0.515,0.2265906926,0.449313354,0.1297636161,0.7025208298,1.9631
0.80,0.516,0.2270444595,0.4501976431,0.130018239,0.7024319107,1.9624
0.80,0.517,0.2274983097,0.4510820019,0.1302728808,0.7023427444,1.9617
0.80,0.518,0.2279522434,0.4519664303,0.1305275416,0.7022533196,1.9610
0.80,0.519,0.2284062608,0.4528509286,0.1307822214,0.7021636350,1.9603
0.80,0.520,0.228860362,0.453735497,0.1310369204,0.7020737033,1.9596
0.80,0.521,0.2293145472,0.4546201354,0.1312916386,0.7019835084,1.9589
0.80,0.522,0.2297688168,0.4555048442,0.1315463761,0.7018930577,1.9582
0.80,0.523,0.2302231707,0.4563896234,0.1318011329,0.7018023528,1.9575
0.80,0.524,0.2306776093,0.4572744731,0.1320559091,0.7017113860,1.9568
0.80,0.525,0.2311321327,0.4581593936,0.1323107048,0.7016201636,1.9560
0.80,0.526,0.2315867412,0.4590443849,0.1325655201,0.7015286785,1.9553
0.80,0.527,0.2320414349,0.4599294472,0.1328203551,0.7014369358,1.9546
0.80,0.528,0.2324962139,0.4608145807,0.1330752098,0.7013449354,1.9539
0.80,0.529,0.2329510786,0.4616997855,0.1333300842,0.7012526718,1.9531
0.80,0.530,0.2334060291,0.4625850616,0.1335849786,0.7011601471,1.9524
0.80,0.531,0.2338610656,0.4634704094,0.1338398929,0.7010673665,1.9517
0.80,0.532,0.2343161883,0.4643558288,0.1340948272,0.7009743215,1.9510
0.80,0.533,0.2347713974,0.4652413202,0.1343497816,0.7008810109,1.9502
0.80,0.534,0.235226693,0.4661268835,0.1346047562,0.7007874430,1.9495
0.80,0.535,0.2356820754,0.4670125189,0.134859751,0.7006936094,1.9488
0.80,0.536,0.2361375449,0.4678982266,0.1351147662,0.7005995100,1.9480
0.80,0.537,0.2365931015,0.4687840068,0.1353698018,0.7005051519,1.9473
0.80,0.538,0.2370487454,0.4696698595,0.1356248579,0.7004105213,1.9466
0.80,0.539,0.2375044769,0.4705557849,0.1358799345,0.7003156294,1.9458
0.80,0.540,0.2379602962,0.4714417832,0.1361350317,0.7002204777,1.9451
0.80,0.541,0.2384162035,0.4723278545,0.1363901497,0.7001250559,1.9443
0.80,0.542,0.2388721989,0.4732139989,0.1366452885,0.7000293664,1.9436
0.80,0.543,0.2393282827,0.4741002166,0.1369004481,0.6999334127,1.9428
0.80,0.544,0.239784455,0.4749865078,0.1371556287,0.6998371885,1.9421
0.80,0.545,0.2402407161,0.4758728725,0.1374108304,0.6997407004,1.9413
0.80,0.546,0.2406970662,0.4767593109,0.1376660531,0.6996439415,1.9406
0.80,0.547,0.2411535053,0.4776458232,0.137921297,0.6995469139,1.9398
0.80,0.548,0.2416100339,0.4785324094,0.1381765622,0.6994496151,1.9391
0.80,0.549,0.242066652,0.4794190699,0.1384318488,0.6993520534,1.9383
0.80,0.550,0.2425233598,0.4803058046,0.1386871568,0.6992542172,1.9376
0.80,0.551,0.2429801576,0.4811926137,0.1389424863,0.6991561080,1.9368
0.80,0.552,0.2434370456,0.4820794974,0.1391978374,0.6990577338,1.9360
0.80,0.553,0.2438940238,0.4829664558,0.1394532101,0.6989590833,1.9353
0.80,0.554,0.2443510927,0.4838534891,0.1397086046,0.6988601585,1.9345
0.80,0.555,0.2448082523,0.4847405974,0.139964021,0.6987609636,1.9338
0.80,0.556,0.2452655028,0.4856277808,0.1402194592,0.6986615002,1.9330
0.80,0.557,0.2457228445,0.4865150396,0.1404749195,0.6985617596,1.9322
0.80,0.558,0.2461802775,0.4874023737,0.1407304019,0.6984617470,1.9314
0.80,0.559,0.2466378021,0.4882897835,0.1409859064,0.6983614563,1.9307
0.80,0.560,0.2470954185,0.4891772689,0.1412414332,0.6982608943,1.9299
0.80,0.561,0.2475531268,0.4900648303,0.1414969823,0.6981600537,1.9291
0.80,0.562,0.2480109273,0.4909524676,0.1417525538,0.6980589361,1.9283
0.80,0.563,0.2484688201,0.4918401811,0.1420081478,0.6979575502,1.9276
0.80,0.564,0.2489268055,0.492727971,0.1422637644,0.6978558801,1.9268
0.80,0.565,0.2493848836,0.4936158372,0.1425194037,0.6977539322,1.9260
0.80,0.566,0.2498430548,0.4945037801,0.1427750657,0.6976517100,1.9252
0.80,0.567,0.2503013191,0.4953917996,0.1430307505,0.6975492092,1.9244
0.80,0.568,0.2507596768,0.4962798961,0.1432864583,0.6974464270,1.9236
0.80,0.569,0.251218128,0.4971680696,0.1435421891,0.6973433710,1.9229
0.80,0.570,0.2516766731,0.4980563202,0.143797943,0.6972400280,1.9221
0.80,0.571,0.2521353121,0.4989446482,0.14405372,0.6971364145,1.9213
0.80,0.572,0.2525940454,0.4998330536,0.1443095204,0.6970325115,1.9205
0.80,0.573,0.253052873,0.5007215366,0.1445653441,0.6969283287,1.9197
0.80,0.574,0.2535117952,0.5016100974,0.1448211912,0.6968238662,1.9189
0.80,0.575,0.2539708123,0.502498736,0.1450770618,0.6967191199,1.9181
0.80,0.576,0.2544299243,0.5033874527,0.1453329561,0.6966140969,1.9173
0.80,0.577,0.2548891316,0.5042762476,0.1455888741,0.6965087846,1.9165
0.80,0.578,0.2553484343,0.5051651208,0.1458448158,0.6964031839,1.9157
0.80,0.579,0.2558078326,0.5060540725,0.1461007815,0.6962973078,1.9149
0.80,0.580,0.2562673268,0.5069431028,0.1463567711,0.6961911477,1.9141
0.80,0.581,0.256726917,0.5078322118,0.1466127848,0.6960846964,1.9133
0.80,0.582,0.2571866035,0.5087213997,0.1468688226,0.6959779633,1.9125
0.80,0.583,0.2576463864,0.5096106668,0.1471248846,0.6958709465,1.9116
0.80,0.584,0.258106266,0.510500013,0.147380971,0.6957636384,1.9108
0.80,0.585,0.2585662425,0.5113894385,0.1476370818,0.6956560454,1.9100
0.80,0.586,0.259026316,0.5122789435,0.1478932171,0.6955481583,1.9092
0.80,0.587,0.2594864869,0.5131685282,0.148149377,0.6954399966,1.9084
0.80,0.588,0.2599467552,0.5140581926,0.1484055616,0.6953315311,1.9076
0.80,0.589,0.2604071213,0.514947937,0.1486617709,0.6952227843,1.9067
0.80,0.590,0.2608675852,0.5158377614,0.1489180052,0.6951137475,1.9059
0.80,0.591,0.2613281473,0.5167276661,0.1491742644,0.6950044197,1.9051
0.80,0.592,0.2617888078,0.5176176511,0.1494305486,0.6948947993,1.9043
0.80,0.593,0.2622495667,0.5185077166,0.149686858,0.6947848914,1.9035
0.80,0.594,0.2627104244,0.5193978628,0.1499431927,0.6946746940,1.9026
0.80,0.595,0.2631713811,0.5202880898,0.1501995526,0.6945641975,1.9018
0.80,0.596,0.263632437,0.5211783977,0.150455938,0.6944534181,1.9010
0.80,0.597,0.2640935922,0.5220687867,0.1507123489,0.6943423372,1.9001
0.80,0.598,0.2645548471,0.522959257,0.1509687855,0.6942309642,1.8993
0.80,0.599,0.2650162017,0.5238498086,0.1512252477,0.6941192975,1.8985
0.80,0.600,0.2654776564,0.5247404418,0.1514817358,0.6940073368,1.8976
0.80,0.601,0.2659392113,0.5256311566,0.1517382497,0.6938950807,1.8968
0.80,0.602,0.2664008667,0.5265219533,0.1519947897,0.6937825339,1.8959
0.80,0.603,0.2668626227,0.5274128319,0.1522513557,0.6936696836,1.8951
0.80,0.604,0.2673244795,0.5283037926,0.1525079479,0.6935565456,1.8942
0.80,0.605,0.2677864375,0.5291948356,0.1527645664,0.6934431031,1.8934
0.80,0.606,0.2682484967,0.5300859611,0.1530212113,0.6933293593,1.8926
0.80,0.607,0.2687106575,0.530977169,0.1532778826,0.6932153245,1.8917
0.80,0.608,0.2691729199,0.5318684597,0.1535345806,0.6931009887,1.8909
0.80,0.609,0.2696352843,0.5327598332,0.1537913052,0.6929863538,1.8900
0.80,0.610,0.2700977509,0.5336512897,0.1540480565,0.6928714186,1.8891
0.80,0.611,0.2705603198,0.5345428294,0.1543048348,0.6927561823,1.8883
0.80,0.612,0.2710229913,0.5354344524,0.15456164,0.6926406491,1.8874
0.80,0.613,0.2714857656,0.5363261587,0.1548184722,0.6925248129,1.8866
0.80,0.614,0.2719486429,0.5372179487,0.1550753316,0.6924086771,1.8857
0.80,0.615,0.2724116234,0.5381098224,0.1553322183,0.6922922412,1.8848
0.80,0.616,0.2728747073,0.53900178,0.1555891323,0.6921754929,1.8840
0.80,0.617,0.2733378949,0.5398938216,0.1558460739,0.6920584497,1.8831
0.80,0.618,0.2738011864,0.5407859474,0.1561030429,0.6919410978,1.8823
0.80,0.619,0.274264582,0.5416781575,0.1563600396,0.6918234424,1.8814
0.80,0.620,0.2747280818,0.542570452,0.1566170641,0.6917054859,1.8805
0.80,0.621,0.2751916862,0.5434628312,0.1568741165,0.6915872161,1.8796
0.80,0.622,0.2756553953,0.5443552952,0.1571311968,0.6914686468,1.8788
0.80,0.623,0.2761192094,0.545247844,0.1573883052,0.6913497742,1.8779
0.80,0.624,0.2765831287,0.5461404779,0.1576454418,0.6912305920,1.8770
0.80,0.625,0.2770471533,0.5470331971,0.1579026066,0.6911110984,1.8761
0.80,0.626,0.2775112836,0.5479260015,0.1581597998,0.6909913005,1.8753
0.80,0.627,0.2779755197,0.5488188915,0.1584170215,0.6908711915,1.8744
0.80,0.628,0.2784398618,0.5497118671,0.1586742718,0.6907507762,1.8735
0.80,0.629,0.2789043102,0.5506049286,0.1589315508,0.6906300542,1.8726
0.80,0.630,0.2793688651,0.5514980759,0.1591888585,0.6905090164,1.8717
0.80,0.631,0.2798335267,0.5523913094,0.1594461952,0.6903876743,1.8708
0.80,0.632,0.2802982953,0.5532846291,0.1597035608,0.6902660172,1.8699
0.80,0.633,0.2807631709,0.5541780352,0.1599609556,0.6901440503,1.8691
0.80,0.634,0.281228154,0.5550715278,0.1602183796,0.6900217613,1.8682
0.80,0.635,0.2816932446,0.5559651072,0.1604758329,0.6898991788,1.8673
0.80,0.636,0.2821584431,0.5568587733,0.1607333156,0.6897762717,1.8664
0.80,0.637,0.2826237496,0.5577525265,0.1609908279,0.6896530514,1.8655
0.80,0.638,0.2830891643,0.5586463667,0.1612483698,0.6895295175,1.8646
0.80,0.639,0.2835546875,0.5595402943,0.1615059414,0.6894056700,1.8637
0.80,0.640,0.2840203194,0.5604343093,0.1617635429,0.6892815044,1.8628
0.80,0.641,0.2844860603,0.5613284119,0.1620211744,0.6891570259,1.8619
0.80,0.642,0.2849519103,0.5622226022,0.162278836,0.6890322279,1.8610
0.80,0.643,0.2854178696,0.5631168803,0.1625365277,0.6889071233,1.8601
